time,density,heading,latitude,longitude,passID,speed,temperature
2023-01-17T17:20:43.904Z,91.03,0,35.681619,-96.662821,44,0.046,77.56058902
2023-01-17T17:20:44.032Z,91.03,0,35.681619,-96.662821,44,0.046,77.70639054
2023-01-17T17:20:44.16Z,91.03,0,35.681619,-96.662821,44,0.046,77.65779115
2023-01-17T17:20:44.288Z,91.03,0,35.681619,-96.662821,44,0.046,78.38681221
2023-01-17T17:20:44.416Z,91.03,0,35.681619,-96.662821,44,0.046,78.28960896
2023-01-17T17:20:44.544Z,91.03,0,35.681619,-96.662821,44,0.046,78.04660194
2023-01-17T17:20:44.672Z,91.03,0,35.681619,-96.662821,44,0.046,78.38681333
2023-01-17T17:20:44.8Z,91.03,0,35.681619,-96.662821,44,0.012,78.45971465
2023-01-17T17:20:44.928Z,91.03,0,35.681619,-96.662821,44,0.012,78.77562523
2023-01-17T17:20:45.056Z,91.03,0,35.681619,-96.662821,44,0.012,78.84852767
2023-01-17T17:20:45.184Z,91.03,0,35.681619,-96.662821,44,0.012,79.40744638
2023-01-17T17:20:45.312Z,91.03,0,35.681619,-96.662821,44,0.012,79.50464964
2023-01-17T17:20:45.44Z,91.03,0,35.681619,-96.662821,44,0.012,79.45604801
2023-01-17T17:20:45.568Z,91.03,0,35.681619,-96.662821,44,0.012,79.67475533
2023-01-17T17:20:45.696Z,91.03,0,35.681619,-96.662821,44,0.012,79.91776347
2023-01-17T17:20:45.824Z,91.03,0,35.681619,-96.662821,44,0.023,79.94206429
2023-01-17T17:20:45.952Z,91.03,0,35.681619,-96.662821,44,0.023,80.30657649
2023-01-17T17:20:46.08Z,91.03,0,35.681619,-96.662821,44,0.023,80.23367405
2023-01-17T17:20:46.208Z,91.03,0,35.681619,-96.662821,44,0.023,80.6710887
2023-01-17T17:20:46.336Z,91.03,0,35.681619,-96.662821,44,0.023,80.6710887
2023-01-17T17:20:46.464Z,91.03,0,35.681619,-96.662821,44,0.023,80.62248483
2023-01-17T17:20:46.592Z,91.03,0,35.681619,-96.662821,44,0.023,80.54958463
2023-01-17T17:20:46.72Z,91.03,0,35.681619,-96.662821,44,0.023,80.69538839
2023-01-17T17:20:46.848Z,91.03,0,35.681619,-96.662821,44,0.023,80.71969032
2023-01-17T17:20:46.976Z,91.03,0,35.681619,-96.662821,44,0.023,80.81688799
2023-01-17T17:20:47.104Z,91.03,0,35.681619,-96.662821,44,0.023,80.7682886
2023-01-17T17:20:47.232Z,91.03,0,35.681619,-96.662821,44,0.023,80.8654885
2023-01-17T17:20:47.36Z,91.03,0,35.681619,-96.662821,44,0.023,81.08417571
2023-01-17T17:20:47.488Z,91.03,0,35.681619,-96.662821,44,0.023,81.59446485
2023-01-17T17:20:47.616Z,91.24,0,35.681619,-96.662821,44,0.023,81.44864991
2023-01-17T17:20:47.744Z,91.03,0,35.681619,-96.662821,44,0.012,82.05615908
2023-01-17T17:20:47.872Z,91.03,0,35.681619,-96.662821,44,0.012,81.86176263
2023-01-17T17:20:48.128Z,91.03,0,35.681619,-96.662821,44,0.012,81.83746517
2023-01-17T17:20:48.256Z,91.03,0,35.681619,-96.662821,44,0.012,82.27486193
2023-01-17T17:20:48.384Z,91.03,0,35.681619,-96.662821,44,0.012,82.83375382
2023-01-17T17:20:48.512Z,91.03,0,35.681619,-96.662821,44,0.012,82.68795788
2023-01-17T17:20:48.64Z,91.03,0,35.681619,-96.662821,44,0.012,82.90665403
2023-01-17T17:20:48.768Z,91.03,0,35.681619,-96.662821,44,0.035,83.14965434
2023-01-17T17:20:48.896Z,91.03,0,35.681619,-96.662821,44,0.035,83.14965434
2023-01-17T17:20:48Z,91.03,0,35.681619,-96.662821,44,0.012,81.66736506
2023-01-17T17:20:49.024Z,91.03,0,35.681619,-96.662821,44,0.035,83.53844836
2023-01-17T17:20:49.152Z,91.03,0,35.681619,-96.662821,44,0.035,83.3197511
2023-01-17T17:20:49.28Z,91.03,0,35.681619,-96.662821,44,0.035,83.65994908
2023-01-17T17:20:49.408Z,91.03,0,35.681619,-96.662821,44,0.035,83.7571501
2023-01-17T17:20:49.536Z,91.03,0,35.681619,-96.662821,44,0.035,84.21884209
2023-01-17T17:20:49.664Z,91.03,0,35.681619,-96.662821,44,0.035,84.14594188
2023-01-17T17:20:49.792Z,91.03,0,35.681619,-96.662821,44,0.035,84.3889422
2023-01-17T17:20:49.92Z,91.03,0,35.681619,-96.662821,44,0.035,84.41324301
2023-01-17T17:20:50.048Z,91.03,0,35.681619,-96.662821,44,0.035,84.72914129
2023-01-17T17:20:50.176Z,91.03,0,35.681619,-96.662821,44,0.035,85.11793867
2023-01-17T17:20:50.304Z,91.03,0,35.681619,-96.662821,44,0.035,85.60393594
2023-01-17T17:20:50.432Z,91.03,0,35.681619,-96.662821,44,0.035,85.33663593
2023-01-17T17:20:50.56Z,91.03,0,35.681619,-96.662821,44,0.035,85.21513857
2023-01-17T17:20:50.688Z,91.03,0,35.681619,-96.662821,44,0.035,85.50673828
2023-01-17T17:20:50.816Z,91.03,-180,35.681618,-96.662821,45,0.334,85.96843809
2023-01-17T17:20:50.944Z,91.03,-180,35.681618,-96.662821,45,0.334,85.99273667
2023-01-17T17:20:51.072Z,91.03,-180,35.681618,-96.662821,45,0.334,86.1142318
2023-01-17T17:20:51.2Z,91.03,-180,35.681618,-96.662821,45,0.334,86.18713982
2023-01-17T17:20:51.328Z,91.03,-180,35.681618,-96.662821,45,0.334,86.04133718
2023-01-17T17:20:51.456Z,91.03,-180,35.681618,-96.662821,45,0.334,86.13854043
2023-01-17T17:20:51.584Z,91.03,-180,35.681618,-96.662821,45,0.334,86.72174096
2023-01-17T17:20:51.712Z,91.03,-163.934,35.681615,-96.662819,45,1.554,86.6974435
2023-01-17T17:20:51.84Z,91.03,-163.934,35.681615,-96.662819,45,1.554,86.69743679
2023-01-17T17:20:51.968Z,91.24,-163.934,35.681615,-96.662819,45,1.554,86.86754361
2023-01-17T17:20:52.096Z,91.03,-163.934,35.681615,-96.662819,45,1.554,86.81894086
2023-01-17T17:20:52.224Z,91.24,-163.934,35.681615,-96.662819,45,1.554,87.5236544
2023-01-17T17:20:52.352Z,91.24,-163.934,35.681615,-96.662819,45,1.554,87.7666603
2023-01-17T17:20:52.48Z,91.24,-163.934,35.681615,-96.662819,45,1.554,88.20406601
2023-01-17T17:20:52.608Z,91.03,-163.934,35.681615,-96.662819,45,1.554,88.54427181
2023-01-17T17:20:52.736Z,91.24,-170.798,35.681607,-96.662816,45,2.704,88.44706967
2023-01-17T17:20:52.864Z,91.24,-170.798,35.681607,-96.662816,45,2.704,88.30126703
2023-01-17T17:20:52.992Z,91.24,-170.798,35.681607,-96.662816,45,2.704,89.71068852
2023-01-17T17:20:53.12Z,91.24,-170.798,35.681607,-96.662816,45,2.704,89.80789289
2023-01-17T17:20:53.248Z,91.24,-170.798,35.681607,-96.662816,45,2.704,89.32188332
2023-01-17T17:20:53.376Z,91.24,-170.798,35.681607,-96.662816,45,2.704,88.95738453
2023-01-17T17:20:53.504Z,91.24,-170.798,35.681607,-96.662816,45,2.704,90.26958153
2023-01-17T17:20:53.632Z,91.24,-170.798,35.681607,-96.662816,45,2.704,90.41539423
2023-01-17T17:20:53.76Z,91.03,-167.811,35.681595,-96.66281,45,3.74,89.17608514
2023-01-17T17:20:53.888Z,91.03,-167.811,35.681595,-96.66281,45,3.74,89.32188891
2023-01-17T17:20:54.016Z,91.03,-167.811,35.681595,-96.66281,45,3.74,88.88448097
2023-01-17T17:20:54.144Z,91.24,-167.811,35.681595,-96.66281,45,3.74,88.20406713
2023-01-17T17:20:54.272Z,91.24,-167.811,35.681595,-96.66281,45,3.74,88.56856927
2023-01-17T17:20:54.4Z,91.24,-167.811,35.681595,-96.66281,45,3.74,89.10318494
2023-01-17T17:20:54.528Z,91.24,-167.811,35.681595,-96.66281,45,3.74,89.07888748
2023-01-17T17:20:54.656Z,91.24,-167.811,35.681595,-96.66281,45,3.74,89.29758921
2023-01-17T17:20:54.784Z,91.24,-170.798,35.681579,-96.662804,45,4.707,88.7386705
2023-01-17T17:20:54.912Z,91.24,-170.798,35.681579,-96.662804,45,4.707,89.92939472
2023-01-17T17:20:55.04Z,91.24,-170.798,35.681579,-96.662804,45,4.707,90.17239951
2023-01-17T17:20:55.168Z,91.03,-170.798,35.681579,-96.662804,45,4.707,90.00229716
2023-01-17T17:20:55.296Z,91.03,-170.798,35.681579,-96.662804,45,4.707,90.41539423
2023-01-17T17:20:55.424Z,91.03,-170.798,35.681579,-96.662804,45,4.707,91.16868816
2023-01-17T17:20:55.552Z,91.03,-170.798,35.681579,-96.662804,45,4.707,92.43227795
2023-01-17T17:20:55.68Z,91.03,-171.33,35.681562,-96.662798,45,4.315,94.08466622
2023-01-17T17:20:55.808Z,91.03,-171.33,35.681562,-96.662798,45,4.315,97.7053757
2023-01-17T17:20:55.936Z,91.03,-171.33,35.681562,-96.662798,45,4.315,103.7074967
2023-01-17T17:20:56.064Z,91.03,-171.33,35.681562,-96.662798,45,4.315,109.7825292
2023-01-17T17:20:56.192Z,91.03,-171.33,35.681562,-96.662798,45,4.315,115.663088
2023-01-17T17:20:56.32Z,91.24,-171.33,35.681562,-96.662798,45,4.315,124.5812184
2023-01-17T17:20:56.448Z,91.24,-171.33,35.681562,-96.662798,45,4.315,135.224653
2023-01-17T17:20:56.576Z,91.24,-171.33,35.681562,-96.662798,45,4.315,142.3445734
2023-01-17T17:20:56.704Z,91.24,-174.516,35.681544,-96.662794,45,4.396,147.5690908
2023-01-17T17:20:56.832Z,91.24,-174.516,35.681544,-96.662794,45,4.396,148.3223993
2023-01-17T17:20:56.96Z,91.24,-174.516,35.681544,-96.662794,45,4.396,147.5690908
2023-01-17T17:20:57.088Z,91.03,-174.516,35.681544,-96.662794,45,4.396,146.3540702
2023-01-17T17:20:57.216Z,91.03,-174.516,35.681544,-96.662794,45,4.396,145.139062
2023-01-17T17:20:57.344Z,91.24,-174.516,35.681544,-96.662794,45,4.396,142.6118679
2023-01-17T17:20:57.472Z,91.24,-174.516,35.681544,-96.662794,45,4.396,144.482959
2023-01-17T17:20:57.6Z,91.24,-174.516,35.681544,-96.662794,45,4.396,147.9578871
2023-01-17T17:20:57.728Z,91.24,-174.515,35.681526,-96.66279,45,4.465,148.9784989
2023-01-17T17:20:57.856Z,91.24,-174.515,35.681526,-96.66279,45,4.465,148.9542104
2023-01-17T17:20:57.984Z,91.24,-174.515,35.681526,-96.66279,45,4.465,146.6942727
2023-01-17T17:20:58.112Z,91.03,-174.515,35.681526,-96.66279,45,4.465,144.7016574
2023-01-17T17:20:58.24Z,91.03,-174.515,35.681526,-96.66279,45,4.465,147.9578859
2023-01-17T17:20:58.368Z,91.03,-174.515,35.681526,-96.66279,45,4.465,150.8495978
2023-01-17T17:20:58.496Z,91.24,-174.515,35.681526,-96.66279,45,4.465,154.3244823
2023-01-17T17:20:58.624Z,91.03,-174.515,35.681526,-96.66279,45,4.465,155.5394906
2023-01-17T17:20:58.752Z,91.03,-174.195,35.681509,-96.662786,45,4.442,155.466587
2023-01-17T17:20:58.88Z,91.03,-174.195,35.681509,-96.662786,45,4.442,154.0085851
2023-01-17T17:20:59.008Z,91.03,-174.195,35.681509,-96.662786,45,4.442,153.4253902
2023-01-17T17:20:59.136Z,91.03,-174.195,35.681509,-96.662786,45,4.442,154.0328871
2023-01-17T17:20:59.264Z,91.24,-174.195,35.681509,-96.662786,45,4.442,154.9562889
2023-01-17T17:20:59.392Z,91.03,-174.195,35.681509,-96.662786,45,4.442,157.337715
2023-01-17T17:20:59.52Z,91.24,-174.195,35.681509,-96.662786,45,4.442,160.7640236
2023-01-17T17:20:59.648Z,91.03,-174.195,35.681509,-96.662786,45,4.442,162.4164063
2023-01-17T17:20:59.776Z,91.03,-175.881,35.681491,-96.662783,45,4.304,162.2463073
2023-01-17T17:20:59.904Z,91.24,-175.881,35.681491,-96.662783,45,4.304,162.4893031
2023-01-17T17:21:00.032Z,91.03,-175.881,35.681491,-96.662783,45,4.304,162.2949078
2023-01-17T17:21:00.16Z,91.03,-175.881,35.681491,-96.662783,45,4.304,162.2463062
2023-01-17T17:21:00.288Z,91.03,-175.881,35.681491,-96.662783,45,4.304,160.9827209
2023-01-17T17:21:00.416Z,91.03,-175.881,35.681491,-96.662783,45,4.304,160.6425195
2023-01-17T17:21:00.544Z,91.03,-175.881,35.681491,-96.662783,45,4.304,160.0836287
2023-01-17T17:21:00.672Z,91.24,-177.09,35.681474,-96.662781,45,4.407,158.6256302
2023-01-17T17:21:00.8Z,92.34,-177.09,35.681474,-96.662781,45,4.407,158.28543
2023-01-17T17:21:00.928Z,94.66,-177.09,35.681474,-96.662781,45,4.407,156.8517077
2023-01-17T17:21:01.056Z,92.34,-177.09,35.681474,-96.662781,45,4.407,154.7132786
2023-01-17T17:21:01.184Z,95.76,-177.09,35.681474,-96.662781,45,4.407,153.4496854
2023-01-17T17:21:01.312Z,92.34,-177.09,35.681474,-96.662781,45,4.407,152.5019861
2023-01-17T17:21:01.44Z,92.34,-177.09,35.681474,-96.662781,45,4.407,153.2552856
2023-01-17T17:21:01.568Z,92.34,-177.09,35.681474,-96.662781,45,4.407,155.0291891
2023-01-17T17:21:01.696Z,92.34,-177.251,35.681456,-96.662779,45,4.431,155.0048827
2023-01-17T17:21:01.824Z,94.66,-177.251,35.681456,-96.662779,45,4.431,154.1786797
2023-01-17T17:21:01.952Z,92.34,-177.251,35.681456,-96.662779,45,4.431,153.5468864
2023-01-17T17:21:02.08Z,92.34,-177.251,35.681456,-96.662779,45,4.431,154.5188843
2023-01-17T17:21:02.208Z,95.76,-177.251,35.681456,-96.662779,45,4.431,157.4592157
2023-01-17T17:21:02.336Z,92.34,-177.251,35.681456,-96.662779,45,4.431,159.9135298
2023-01-17T17:21:02.464Z,92.34,-177.251,35.681456,-96.662779,45,4.431,161.1771162
2023-01-17T17:21:02.592Z,92.34,-177.251,35.681456,-96.662779,45,4.431,161.371516
2023-01-17T17:21:02.72Z,92.34,-177.251,35.681438,-96.662777,45,4.361,161.9061093
2023-01-17T17:21:02.848Z,92.34,-177.251,35.681438,-96.662777,45,4.361,163.3640944
2023-01-17T17:21:02.976Z,94.66,-177.251,35.681438,-96.662777,45,4.361,163.3640944
2023-01-17T17:21:03.104Z,95.76,-177.251,35.681438,-96.662777,45,4.361,162.0519086
2023-01-17T17:21:03.232Z,95.76,-177.251,35.681438,-96.662777,45,4.361,159.5733284
2023-01-17T17:21:03.36Z,92.34,-177.251,35.681438,-96.662777,45,4.361,159.8649259
2023-01-17T17:21:03.488Z,92.34,-177.251,35.681438,-96.662777,45,4.361,162.1248099
2023-01-17T17:21:03.616Z,92.34,-177.251,35.681438,-96.662777,45,4.361,163.6556919
2023-01-17T17:21:03.744Z,92.34,-177.089,35.681421,-96.662775,45,4.384,166.5716677
2023-01-17T17:21:03.872Z,94.66,-177.089,35.681421,-96.662775,45,4.384,168.0053766
2023-01-17T17:21:04.128Z,92.34,-177.089,35.681421,-96.662775,45,4.384,168.1997764
2023-01-17T17:21:04.256Z,95.76,-177.089,35.681421,-96.662775,45,4.384,169.2447002
2023-01-17T17:21:04.384Z,92.34,-177.089,35.681421,-96.662775,45,4.384,170.1681177
2023-01-17T17:21:04.512Z,92.34,-177.089,35.681421,-96.662775,45,4.384,170.6055223
2023-01-17T17:21:04.64Z,92.34,-177.089,35.681421,-96.662775,45,4.384,171.5775225
2023-01-17T17:21:04.768Z,92.34,-178.625,35.681403,-96.662774,45,4.315,171.8205183
2023-01-17T17:21:04.896Z,92.34,-178.625,35.681403,-96.662774,45,4.315,170.4111203
2023-01-17T17:21:04Z,94.66,-177.089,35.681421,-96.662775,45,4.384,167.5436701
2023-01-17T17:21:05.024Z,92.34,-178.625,35.681403,-96.662774,45,4.315,171.1644243
2023-01-17T17:21:05.152Z,94.66,-178.625,35.681403,-96.662774,45,4.315,172.0878194
2023-01-17T17:21:05.28Z,95.76,-178.625,35.681403,-96.662774,45,4.315,173.1813136
2023-01-17T17:21:05.408Z,95.76,-178.625,35.681403,-96.662774,45,4.315,173.9832058
2023-01-17T17:21:05.536Z,94.66,-178.625,35.681403,-96.662774,45,4.315,174.6636029
2023-01-17T17:21:05.664Z,92.34,-178.625,35.681403,-96.662774,45,4.315,176.5346985
2023-01-17T17:21:05.792Z,92.34,-177.089,35.681386,-96.662772,45,4.304,177.9198214
2023-01-17T17:21:05.92Z,94.66,-177.089,35.681386,-96.662772,45,4.304,178.6974329
2023-01-17T17:21:06.048Z,94.66,-177.089,35.681386,-96.662772,45,4.304,178.8432378
2023-01-17T17:21:06.176Z,92.34,-177.089,35.681386,-96.662772,45,4.304,179.1105411
2023-01-17T17:21:06.304Z,94.66,-177.089,35.681386,-96.662772,45,4.304,177.7740176
2023-01-17T17:21:06.432Z,95.76,-177.089,35.681386,-96.662772,45,4.304,175.1738976
2023-01-17T17:21:06.56Z,92.34,-177.089,35.681386,-96.662772,45,4.304,174.7607972
2023-01-17T17:21:06.688Z,92.34,-178.624,35.681368,-96.662771,45,4.292,174.8093999
2023-01-17T17:21:06.816Z,92.34,-178.624,35.681368,-96.662771,45,4.292,175.100994
2023-01-17T17:21:06.944Z,94.66,-178.624,35.681368,-96.662771,45,4.292,175.4168968
2023-01-17T17:21:07.072Z,92.34,-178.624,35.681368,-96.662771,45,4.292,175.4655029
2023-01-17T17:21:07.2Z,92.34,-178.624,35.681368,-96.662771,45,4.292,176.3159978
