,Unnamed: 0,timestamp,total_power,p0,p1,p2,p3,p4,p5,p6,cluster
0,0,2022-09-29 21:44:53.024000+00:00,70.31633986526806,-2.0,2.0,0.4063513817198023,2.0,2.0,0.6806503450053175,0.3638477802384865,0
1,1,2022-09-29 21:44:53.151000+00:00,19.61827111209625,-2.0,-0.0029331095909627,1.58481838195241,-0.5456141980687702,-1.1152899409499135,-1.0872419009182603,0.8208237086929957,2
2,2,2022-09-29 21:44:53.278000+00:00,0.0,-2.0,-0.5039944008108626,0.0311053890029962,-1.0009233295618192,-0.6181465673747084,-0.4349678140157427,-0.5458370350310545,1
3,3,2022-09-29 21:44:53.405000+00:00,89.4222760882486,-2.0,-0.5195097389411184,2.0,-1.056154070837508,0.1070572075838993,0.473325089627262,1.6833583494259834,2
4,4,2022-09-29 21:44:53.532000+00:00,94.67683042153604,-0.223693656245725,-0.5172674857170614,-0.2319100303784852,-0.5261487189775866,0.6125310424788738,2.0,0.4157429454357372,3
5,5,2022-09-29 21:44:53.659000+00:00,69.6753423429399,0.2964978029478013,-0.3757683052247604,2.0,0.5334444783476017,0.2646228017369861,-0.2229570125212479,-0.0194077273819345,1
6,6,2022-09-29 21:44:53.786000+00:00,58.36105862532448,-0.1281065728045114,-0.3143871056096499,0.3814573932742879,0.4709970353221828,0.2446541871379974,-0.5442630779997586,0.161846659311255,1
7,7,2022-09-29 21:44:53.913000+00:00,73.43219982957046,-0.4550243609643469,-0.3991411486033414,-0.1770553563553699,0.4534085345811271,-0.7262671999292957,-0.68673172996066,1.4022098128259326,2
8,8,2022-09-29 21:44:54.040000+00:00,37.740055763691146,-0.3426128730281381,-0.3067242897880157,-0.4704832688794178,-1.073341705229384,-0.8873606675732463,-0.8284536573999118,0.1218173430967563,4
9,9,2022-09-29 21:44:54.167000+00:00,40.03230019164403,-0.1781536774091165,0.6919198060810249,0.617274596269421,-0.723304922536633,0.045483528754039,-0.1296527646779227,-0.8050184178114878,2
10,10,2022-09-29 21:44:54.294000+00:00,36.86027932821402,-0.3098493787338119,0.2214062113399029,1.2854810312620777,-0.2512900973834675,-0.507526423075712,-0.6874257361338035,-0.6220622016121519,2
11,11,2022-09-29 21:44:54.421000+00:00,63.02715025376405,-0.5627701631302354,0.61770670419351,-1.3069190842130654,0.0552034813522952,0.3589632525000312,1.3898721025574097,-0.2397656459620049,3
12,12,2022-09-29 21:44:54.548000+00:00,82.78606158089318,-0.7068008350665376,-0.5398782056214874,-1.0105712848697652,0.8683064356095341,2.0,-0.7370383201003032,1.2456018276216296,0
13,13,2022-09-29 21:44:54.675000+00:00,100.0,-0.7516442096889827,-0.8265852865382063,-1.0830776287372532,1.8543305927714249,-0.5455186196066876,2.0,2.0,0
14,14,2022-09-29 21:44:54.802000+00:00,74.21544323894598,-0.8684132601115713,-0.2513830598599371,-0.5639408840177975,0.8470999825484051,0.0902462280118999,0.2590503782655377,0.8901166715093398,0
15,15,2022-09-29 21:44:54.929000+00:00,38.50949319235854,-0.962381752388878,-1.0292967270508129,-0.1417440698057008,-0.2283221202599125,0.3175290684676394,0.5790272968076544,-0.7569808860894757,1
16,16,2022-09-29 21:44:55.056000+00:00,80.71535411388146,-0.8574204627889184,-0.9818268915637994,-0.5867192188484254,0.8017761646015471,-0.6154192344698957,0.338767382077726,1.405638154490152,2
17,17,2022-09-29 21:44:55.183000+00:00,39.399375770554215,-0.6838957671936482,-0.8426775766335359,0.0313926844510985,0.104328366991601,0.3382355757533387,0.4387120288033169,-0.8602871304713955,1
18,18,2022-09-29 21:44:55.310000+00:00,36.639644088187005,-0.5215026371131951,-0.349176960925346,1.4433934590034254,0.208523313142371,-0.5933318193418102,-0.3914085938640936,-0.7280550234932833,1
19,19,2022-09-29 21:44:55.437000+00:00,98.26998610239689,-0.2260777383678592,-0.1740364387064752,2.0,-0.6843048745120824,1.5405808686221505,-0.6822776061403444,1.6015652962500055,2
20,20,2022-09-29 21:44:55.564000+00:00,68.30028225863816,0.2107473400730502,-0.0242044371167802,0.1973077158673146,-0.2972750210170066,-0.7883411272114456,0.9324813760637768,0.0728277348188033,3
21,21,2022-09-29 21:44:55.691000+00:00,67.99944351614293,0.527700441082701,-0.4934507734539495,1.856585758387932,-0.8415973709493266,0.0495758282364903,-0.8528057464447297,0.5258205594129655,2
22,22,2022-09-29 21:44:55.818000+00:00,77.48091077977432,0.5105746979214328,-0.0840575088548345,0.3754385037707256,0.9339968042244444,-1.1184399872631972,-0.7536666456561868,1.131292301092731,0
23,23,2022-09-29 21:44:55.945000+00:00,69.9750882476474,0.2090860790774744,-0.8992956677065959,0.8275855096392085,-0.2310922297289604,0.0925378442881183,-1.029645993135179,0.96309242585829,2
24,24,2022-09-29 21:44:56.072000+00:00,41.30847164471272,-0.1727418577777115,-0.5008961119245545,0.638112662054051,0.8652264435895916,0.0294491373784146,0.2520011579924632,-1.0724470695801578,1
25,25,2022-09-29 21:44:56.199000+00:00,29.00296471282768,-0.4517599836301131,-0.6038622804500103,0.061621748720178,0.1267079179599219,-0.972563168340758,-0.1313294636923008,-0.8530391406645152,1
26,26,2022-09-29 21:44:56.326000+00:00,59.84712801422485,-0.5251520189675427,0.8201373581631788,-0.5968839680471952,-0.0084496330316834,0.2108432221831475,0.1501980761287578,0.1484668151992502,4
27,27,2022-09-29 21:44:56.453000+00:00,35.79280861854956,-0.4782240320414304,0.151839351210571,-0.43112481269912,-0.0809490937279735,-0.2954114176357658,-0.249383136157733,-0.5875176482594298,4
28,28,2022-09-29 21:44:56.580000+00:00,40.87476610128184,-0.4973546136859143,0.8563530833336016,1.706763758934712,-0.6283837859843945,0.7704697584687428,-0.1529233915502202,-1.0427246611418293,2
29,29,2022-09-29 21:44:56.707000+00:00,79.88261626857984,-0.6198052096097666,1.3628010488437945,-0.7310343364698989,-1.0491269335198354,2.0,0.765366926842091,0.3234600356677798,3
30,30,2022-09-29 21:44:56.834000+00:00,36.51578365917472,-0.7099563791198353,-0.689711826980602,0.091246559798214,-0.2229597609627994,-0.6705947256626326,-0.9988836624252232,0.0445655093433015,1
31,31,2022-09-29 21:44:56.961000+00:00,40.23373035529663,-0.7214574050378639,-0.4951720441346651,0.2851205240733013,-0.4055904388679058,1.0211777994935345,-0.2555983467162369,-0.602524502640798,1
32,32,2022-09-29 21:44:57.088000+00:00,22.97313117134389,-0.7567109108768089,0.2788247538874301,-0.3902962359208579,-0.4002609603228653,0.8428162695574531,-0.8934454940387295,-0.966851316032819,4
33,33,2022-09-29 21:44:57.215000+00:00,55.02226882431439,-0.8488907332823165,1.31555678854213,0.677946122141775,0.3973426059316222,2.0,0.0443301888694642,-1.0106717676030004,0
34,34,2022-09-29 21:44:57.342000+00:00,30.888279949966712,-0.8527986766769866,0.3123467513194292,2.0,-0.1175526025650903,-0.7191857962695551,-0.4268407799203233,-1.0336368662306674,2
35,35,2022-09-29 21:44:57.469000+00:00,77.16892827532756,-0.6308152451499317,0.5290357493542373,0.895983631091052,-0.7407039924550216,-0.0883248363235185,1.8003505922603766,0.0498341028711637,3
36,36,2022-09-29 21:44:57.596000+00:00,100.0,-0.2575332455956385,0.0731599149472012,0.2994715306937743,-1.1984724218474458,1.3871071708300935,-0.7338959400838793,2.0,2
37,37,2022-09-29 21:44:57.723000+00:00,55.16559331905125,0.1746765128004564,1.629765827382776,1.0489170259862075,0.1143612237251074,-0.9263919649604082,0.5036008972276755,-0.6784638781773051,2
38,38,2022-09-29 21:44:57.850000+00:00,60.74665713435613,0.6327264031202101,0.4888791931000293,2.0,-0.4225436666168426,-0.3798494753890364,-0.6462266536475716,-0.1586212106347199,2
39,39,2022-09-29 21:44:57.977000+00:00,59.06199952877047,1.0883423105553127,0.7943908190349307,1.147067092434468,-0.2841210374282122,-0.5345304279181997,-0.5296212403737213,-0.2418457846236198,2
40,40,2022-09-29 21:44:58.104000+00:00,59.426981169130585,1.3894276133126515,2.0,-0.7748229442901059,-0.8798893618274185,1.7842211636454923,-0.9150244565807764,-0.3602853555999594,4
41,41,2022-09-29 21:44:58.231000+00:00,86.08482711955313,1.416479774074239,1.8106465812304016,1.056725188305332,-0.3616767978662538,2.0,-0.7341209302463404,0.2997512405725661,4
42,42,2022-09-29 21:44:58.358000+00:00,53.586172289132186,1.2115101341897636,1.1777163503751775,0.2987057830874827,-0.6131643874362165,-0.9670337808910724,-0.6749279336928783,-0.1932041376471172,4
43,43,2022-09-29 21:44:58.485000+00:00,38.77703927453128,0.9450238576424936,-0.332458773844389,0.2857184478286013,0.1845359830413586,-1.236453158901373,-1.246850924748241,-0.3582840825653992,1
44,44,2022-09-29 21:44:58.612000+00:00,41.95421737627377,0.797168135190058,-0.7350856486538505,-0.2410327284630055,0.4073894973196368,-0.929946730439771,-0.859694801094884,-0.3245194086109129,1
45,45,2022-09-29 21:44:58.739000+00:00,32.14687174106837,0.8137135681225779,-0.4034555110074871,-0.8324947615727267,-0.1151834603179255,-1.0093417330951044,-0.9877800432108744,-0.5378687498110648,1
