,Unnamed: 0,timestamp,total_power,p0,p1,p2,p3,p4,p5,p6,cluster
0,0,2022-09-29 19:52:33.184000+00:00,82.24050392006765,-2.0,0.0119014776156226,1.7437207369552896,2.0,0.7216777955273452,2.0,2.0,2
1,1,2022-09-29 19:52:33.311000+00:00,47.07337241023408,-2.0,-0.6799617127645574,0.35455284184945,-0.93080124356119,2.0,0.9268342982274824,1.2252039929791574,2
2,2,2022-09-29 19:52:33.438000+00:00,9.561163413693336,-2.0,-0.2378942992985501,-0.0086882796563968,-1.0407295292037173,-0.9730577808619696,0.4933581345835615,0.5637794753358806,0
3,3,2022-09-29 19:52:33.565000+00:00,75.37131998751278,-2.0,-0.2102321662365253,2.0,-0.6803363525008613,-0.4055307897394589,-0.474281177392548,1.3652582871446497,2
4,4,2022-09-29 19:52:33.692000+00:00,91.28631007341492,-0.6062412508844931,-0.1823285883960026,1.2376140206079942,0.4151947488204448,-0.20765598565486,-0.7965130521387297,1.9388081376944968,2
5,5,2022-09-29 19:52:33.819000+00:00,100.0,-0.0314282619522757,-0.521926547250331,2.0,-0.1620643696094084,-0.2436930655871715,-0.4427564680167529,2.0,2
6,6,2022-09-29 19:52:33.946000+00:00,86.1183200901978,-0.3091140664037823,-1.000179600824493,-0.3180720612161293,-0.3656495490846491,2.0,2.0,-0.7717317918429252,4
7,7,2022-09-29 19:52:34.073000+00:00,68.87278434080181,-0.6139188659877213,-0.6061993851038379,-0.4549936508256612,-0.0891071666072028,-0.4285641140311625,2.0,-0.6214439498911404,0
8,8,2022-09-29 19:52:34.200000+00:00,33.100148845807944,-0.6091761018021989,0.6892134793160251,-1.3019668168670393,-0.5232792815827375,0.3602269816515702,-0.8841074892807136,-0.1480353809711334,1
9,9,2022-09-29 19:52:34.327000+00:00,37.4795252142333,-0.6406919806840564,0.6291567271119399,-0.497417546231403,-0.3277323690901336,-0.3791036569864596,-0.3094906971498085,-0.2866635108161254,1
10,10,2022-09-29 19:52:34.454000+00:00,52.04707654072885,-0.9259586965810204,-1.1444125672354852,0.6240139424979737,-0.7708045652733391,-0.7163229381702291,2.0,-0.6378091728212607,0
