,Unnamed: 0,timestamp,total_power,p0,p1,p2,p3,p4,p5,p6,cluster
0,0,2022-09-29 19:39:34.176000+00:00,74.56902040016409,-2.0,0.2709153715925428,2.0,1.884672559267526,1.6041005988742,1.9928392663665315,-0.2091326894984332,3
1,1,2022-09-29 19:39:34.303000+00:00,0.0,-2.0,-0.92735339904878,-0.178217185695093,-0.6362876228493228,-0.8731015719726062,-0.6373994542404614,-0.72782778423623,0
2,2,2022-09-29 19:39:34.430000+00:00,22.88485848625564,-2.0,-0.7789550493771271,0.4692796737588525,0.2459047195443166,-1.1416523826548384,0.7565295727006986,-0.4855935920500068,0
3,3,2022-09-29 19:39:34.557000+00:00,49.32670727812172,-2.0,-1.0748462996605082,-0.6330830365841077,1.2424030329414486,-0.0643947118725174,0.3288219098840881,0.6746608991129734,0
4,4,2022-09-29 19:39:34.684000+00:00,32.36259325241682,-2.0,-1.172884904080287,0.522433716649599,-0.9107046562087208,1.099512946897859,-1.0700393769680616,-0.9902749574217684,0
5,5,2022-09-29 19:39:34.811000+00:00,44.59132175098613,-0.7175379620215198,-1.071970116420906,0.0854557605838656,-0.8562304065239553,-0.8950324042372607,-0.7239670896264369,-0.6938021014993898,0
6,6,2022-09-29 19:39:34.938000+00:00,50.24999339705682,-0.1799575873282343,-1.0072471087583807,-1.2165141867915072,1.1626288719097777,-0.2030544360793902,-0.2030450947668972,-1.186664302311545,0
7,7,2022-09-29 19:39:35.065000+00:00,59.44140652435846,-0.3797372786313748,-0.9461843947234352,-1.3042826507784462,2.0,-0.4857876548327122,-0.1404088159367139,-0.7953247011838733,0
8,8,2022-09-29 19:39:35.192000+00:00,50.31429513873208,-0.5912290788464754,0.124457003485628,-1.18104430915652,-1.0726340579903506,-0.6218799038405745,-0.6549521266228817,-0.3975895206143852,0
9,9,2022-09-29 19:39:35.319000+00:00,70.28617168311068,-0.5782431809175631,-0.538642938533749,-0.3485665178577239,-1.002705238742296,-1.1473729454474182,-0.4495255421570797,0.8489747694768551,2
10,10,2022-09-29 19:39:35.446000+00:00,100.0,-0.4461940051260304,-0.7265193366507552,-0.768363339141575,1.1962729132490282,-0.9681518579031264,0.2803720453579532,2.0,2
11,11,2022-09-29 19:39:35.573000+00:00,100.0,-0.1485128212778918,-0.7294719500177756,-0.7435568736995035,0.1520260024909221,-1.1233624425713216,1.9068491625613837,2.0,2
12,12,2022-09-29 19:39:35.700000+00:00,100.0,0.3669740728754951,-1.145756106138193,-0.85033273455964,0.6795256037403656,-1.0070676803803746,-0.8553440062094653,2.0,2
13,13,2022-09-29 19:39:35.827000+00:00,90.497650686089,0.8981696729100305,-1.0677867134280952,0.2541263612985628,-0.6521108467213987,0.4869636299063141,-0.8770045643994936,0.9519883553658642,2
14,14,2022-09-29 19:39:35.954000+00:00,77.43951646242314,1.1815304532953246,-0.0999765479437899,-0.2912703585092528,-1.0147272517709625,0.8182126987981622,-0.9403459636095168,-0.1360951690448928,4
15,15,2022-09-29 19:39:36.081000+00:00,79.92310072873592,1.1579465233945612,-0.3923583131420375,-0.727565231474048,0.7647080962566206,-0.6909524499948833,-0.6146334078178511,0.1241657483873953,4
16,16,2022-09-29 19:39:36.208000+00:00,84.17900819558295,0.9311869114713208,-1.0687530876185942,-0.7892666891854521,-0.5607256013449128,-0.7980993837477881,-0.56608042723071,0.9666023313518184,2
17,17,2022-09-29 19:39:36.335000+00:00,77.7491099712235,0.6021229649369523,-0.8506458398453958,-0.4213675369111294,-1.0191855739707671,-0.1415199032649787,-0.4655452374120546,0.4426563541717402,2
18,18,2022-09-29 19:39:36.462000+00:00,96.63436737399424,0.2158209486981825,-0.6439073858113963,1.0466422689892474,-0.751527731350361,-0.1662554968552336,0.3472585276912988,0.9719916658769188,2
19,19,2022-09-29 19:39:36.589000+00:00,69.90481305225507,-0.1247656415889591,-0.910048566630039,-0.3553182322195575,0.950688072874598,0.4398047635860052,-0.7398972681895285,-0.0214190012606637,0
20,20,2022-09-29 19:39:36.716000+00:00,70.65394829664119,-0.3312412169025078,-0.7272268839868942,1.747356800184517,-0.0652877606355934,-0.4594341750334844,-0.4811397042274245,-0.1535117279415742,3
