,Unnamed: 0,timestamp,total_power,p0,p1,p2,p3,p4,p5,p6,cluster
0,0,2022-09-29 19:49:26.127000+00:00,83.70360520948627,-2.0,-0.1258653829193713,1.4197386549376492,2.0,2.0,0.8491857474072108,1.4598065087091496,4
1,1,2022-09-29 19:49:26.254000+00:00,31.69667023247811,-2.0,-0.0916090318478396,0.4233156476837147,0.2672246114408718,-1.0851751852888936,-0.3267829300390317,1.2310920571310988,0
2,2,2022-09-29 19:49:26.381000+00:00,0.0,-2.0,-0.4133897134537184,-0.9839201743488248,-0.3117271827939584,-0.766646141634774,-0.9466819980015782,-0.3575420125133042,0
3,3,2022-09-29 19:49:26.508000+00:00,41.26862948321149,-2.0,0.0951315933440568,1.0406966060010925,1.404832687170682,-0.3958311949138585,-0.7020423554593196,0.2022339294563207,0
4,4,2022-09-29 19:49:26.635000+00:00,55.41939132612339,-1.5573621891190166,-0.2941704579783357,-0.5756634752947148,-0.1162915881764459,-0.8746690536435292,0.2329868017617884,0.398026623482241,0
5,5,2022-09-29 19:49:26.762000+00:00,86.87538808935061,-0.5064502080074594,-0.7664697969012871,-0.3872278877951659,-0.5920817683794171,0.1820256040921068,2.0,0.3564401832881726,1
6,6,2022-09-29 19:49:26.889000+00:00,41.24282094134798,-0.446624929445297,0.3500192381470352,-0.7190771098656403,0.1613174160009443,-0.8287181396340683,-0.8462043694314554,-0.7639601705904588,1
7,7,2022-09-29 19:49:27.016000+00:00,62.122399747623305,-0.6077568779588285,0.9110261107653244,-0.5138919166614624,-0.58154584008373,-0.3165461676824672,-0.3854725046272705,0.2623697654449352,1
8,8,2022-09-29 19:49:27.143000+00:00,49.97529744152192,-0.4278197783242581,-0.5298989077269229,1.7760329981273182,-0.7458632400976499,-0.0381649169107315,-0.6742808270407228,-0.7992041284098159,0
9,9,2022-09-29 19:49:27.270000+00:00,64.8295921662765,-0.036396949393678,-0.7273229728472914,0.5487140743403899,1.207632310287387,-0.7405739878555281,-0.3116472460690119,-0.1119300011981209,3
10,10,2022-09-29 19:49:27.397000+00:00,79.3909339511687,0.2513544972510971,-0.1478139154297035,1.1567831997804292,-0.3513528406896142,-0.0648569054340846,1.2747439099425302,-0.4446693291308775,3
11,11,2022-09-29 19:49:27.524000+00:00,52.88238006832099,0.2838766993729208,0.9624320885335852,-0.6937463994701724,0.0031801832779263,0.1331085095557047,-1.116989758719703,-0.6671626058720561,2
12,12,2022-09-29 19:49:27.651000+00:00,54.60032889968691,0.0850111678515801,1.167969200181543,-1.2084306857946432,-0.5759566286205271,-0.2519588712643019,-1.1530696448713087,-0.1008560709321365,2
13,13,2022-09-29 19:49:27.778000+00:00,44.74564333541261,-0.2349602543687823,1.5465300624143046,-0.8078332518963854,0.3414886851089326,-0.8192487038818516,-0.8076032081450266,-0.978420634918885,2
14,14,2022-09-29 19:49:27.905000+00:00,47.0851433402849,-0.5212560593692496,0.9895437881105984,-0.5853371168822504,0.2276937347311783,-0.0490058961967065,-0.8520029273453784,-0.7325669657217478,2
15,15,2022-09-29 19:49:28.032000+00:00,50.971639055254194,-0.6747154492112593,0.3762890510710702,0.0957496017644526,1.72384706522567,-0.7074733309858859,-0.6148155540408192,-0.6853879851903246,2
16,16,2022-09-29 19:49:28.159000+00:00,35.788569605529325,-0.7683732341504871,-0.3214560447513203,-0.343602370839304,-0.7865894180246829,-0.658940283963319,-0.7749479883983241,-0.7664651467098758,0
17,17,2022-09-29 19:49:28.286000+00:00,34.490150943837534,-0.8697614120578628,-0.4995741496885119,-0.4928477256953318,-0.7394098342214402,-0.3978412993577213,-0.4191220998282926,-0.9977493909537876,0
18,18,2022-09-29 19:49:28.413000+00:00,67.92833544154144,-0.965848435730476,0.1362664181284565,-0.2282972159075958,-0.887621085866422,-0.7850589247173463,-0.4204537738157655,1.175335405154208,0
19,19,2022-09-29 19:49:28.540000+00:00,37.478069719936016,-1.080360647646275,0.8966795393933277,-0.5347450390456013,-0.6603613524730412,-0.598865532054085,-0.3013432674763662,-1.011024206786827,1
20,20,2022-09-29 19:49:28.667000+00:00,40.56708534619104,-1.1543951556194103,1.0196170060016825,0.2707752514488549,-0.8581335385875414,-0.6468164367439622,-0.009686814473708,-1.126680566480588,1
21,21,2022-09-29 19:49:28.794000+00:00,90.9225232174376,-1.107220535334371,1.163180676566807,0.4179231763499317,2.0,-0.8327347688119258,-0.3751163652346178,1.6978187764991282,3
22,22,2022-09-29 19:49:28.921000+00:00,61.34563610522771,-0.986950345429394,-0.540963944595613,0.2466457320730569,0.9191503016016856,-0.4813210847563167,-0.8817471677609762,0.6200126537320483,0
23,23,2022-09-29 19:49:29.048000+00:00,52.99611978509402,-0.918737146937702,-0.2635294461224934,-0.0432474242534348,0.2432146375944248,-1.1725429978551514,-0.5794908233668725,0.1804108952982938,0
24,24,2022-09-29 19:49:29.175000+00:00,77.47340305974515,-0.8775626791680318,0.253567437768096,-0.3744096996782718,-1.0200691021891135,-0.546180235667913,0.0215160997404663,1.4592089180365784,1
25,25,2022-09-29 19:49:29.302000+00:00,59.95430734301303,-0.7755948029052092,0.768461213544375,-0.2120266636654162,-0.6354531750018813,1.989515670154272,-0.4454732668978929,-0.3886166496079906,2
26,26,2022-09-29 19:49:29.429000+00:00,71.42232310860031,-0.59205005000472,0.6131428778854361,-0.9309332462233736,-0.150174128155263,0.9104906481828796,-0.5384631420016163,0.7229454512321699,2
27,27,2022-09-29 19:49:29.556000+00:00,100.0,-0.318938286582365,0.9672143256314212,0.1446220876273145,1.601216507767692,0.1661107181376567,0.8081855028755309,2.0,4
28,28,2022-09-29 19:49:29.683000+00:00,66.2250573420127,-0.0687921674793421,1.6813610358116895,-0.729348649964256,-0.083868833543048,-0.7042257268975668,0.9553902776783728,-0.7180029849566691,2
29,29,2022-09-29 19:49:29.810000+00:00,61.59596925579793,-0.0168642661402108,1.290840713795428,-0.1162963290121264,-0.1034112535000872,-0.4978932002149003,-0.7356484662135288,-0.1741773659587966,3
30,30,2022-09-29 19:49:29.937000+00:00,53.127123014013584,-0.0871677686763144,-0.2473120095495818,0.57924595278741,-0.3678217181605355,-0.2996943974718579,-0.3721042430755339,-0.7357995392280503,1
31,31,2022-09-29 19:49:30.064000+00:00,53.58856113566922,-0.1558268220587653,-0.9317402396076528,-0.4098343137876005,-0.3790071452389327,0.1815349786917765,-1.0092641694206974,0.0122033894618809,0
32,32,2022-09-29 19:49:30.191000+00:00,50.895134291,-0.1927927904210282,-0.010413139579631,0.3206233258246362,-0.8017001499682309,0.0998718874338317,-0.4339526920301348,-0.7847350960166461,1
33,33,2022-09-29 19:49:30.318000+00:00,100.0,-0.1932565594196055,0.352966143892647,-0.2192982853795262,0.6283618140092438,0.7146499922772183,0.4042015179330154,1.58717211148758,3
